Smiles	Standard Type	Standard Relation	Standard Value	Standard Units	Assay Description
Cc1cc(OCC#CC(C)(C)O)cnc1C(=O)Nc1ccc(F)c(C2(C)N=C(N)O[C@H]3C[C@H]32)c1	IC50	'='	462460.0	nM	Fluorescence Resonance Energy Transfer Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
COc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1	IC50	'='	3449400.0	nM	Fluorescence Resonance Energy Transfer Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
Cc1cc(C#N)cnc1C(=O)Nc1cc(F)c(F)c([C@]2(CF)N=C(N)O[C@H]3C[C@H]32)c1	IC50	'='	1746200.0	nM	Fluorescence Resonance Energy Transfer Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
Cc1cc(OC(F)F)cnc1C(=O)Nc1cc(F)c(Cl)c([C@]2(CF)N=C(N)O[C@H]3C[C@H]32)c1	IC50	'='	555420.0	nM	Fluorescence Resonance Energy Transfer Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
Cn1nc(C(F)F)cc1C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1	IC50	'='	514640.0	nM	Fluorescence Resonance Energy Transfer Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
NC1=N[C@@](c2cc(NC(=O)c3ccc(OCc4nccs4)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1	IC50	'='	360350.0	nM	Fluorescence Resonance Energy Transfer Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
Cc1cc(OCC#N)cnc1C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1	IC50	'='	1087400.0	nM	Fluorescence Resonance Energy Transfer Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
Cc1cc(Cl)cnc1C(=O)Nc1ccc(F)c([C@@]2(CF)N=C(N)O[C@@H]3C[C@@H]32)c1	IC50	'='	348840.0	nM	Fluorescence Resonance Energy Transfer Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
NC1=N[C@@](c2cc(NC(=O)c3nn(C(F)F)cc3Cl)cc(F)c2F)(C(F)F)[C@H]2C[C@H]2O1	IC50	'='	158500.0	nM	Fluorescence Resonance Energy Transfer Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
NC1=N[C@@](c2cc(NC(=O)c3ncc(Cl)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1	IC50	'='	2992600.0	nM	Fluorescence Resonance Energy Transfer Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cncc(Cl)c4)cc32)N=C1N	IC50	'='	1606.0	nM	Inhibition of human spleen cathepsin D using 5-FAM/QXL as peptide substrate after 1 hr by FRET assay
CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4ccncc4)cc32)N=C1N	IC50	'='	49700.0	nM	Inhibition of human spleen cathepsin D using 5-FAM/QXL as peptide substrate after 1 hr by FRET assay
CC(C)COc1ccc2c(c1)C1(CC(C)(C)O2)N=C(N)N(C)C1=O	IC50	'='	16820.0	nM	Inhibition of human spleen cathepsin D using 5-FAM/QXL as peptide substrate after 1 hr by FRET assay
CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1CSC/C=C/CS[C@H]2CNCC[C@H]2C(=O)N[C@@H](C)C(=O)N1	IC50	'='	9000.0	nM	Inhibition of Cathepsin D
CCCCNC(=O)[C@@H](NC(=O)[C@H](C)C[C@H](O)[C@@H]1CSC/C=C/CSC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N1)C(C)C	IC50	'='	11.0	nM	Inhibition of Cathepsin D
CCCCCc1ccc(-c2ccc3c(=O)n(CC4CCCO4)c(N)nc3c2)cc1	IC50	'='	3200.0	nM	Inhibition of human cathepsin D using DABCYL-Glu-Arg-Nle-Phe-Leu-Ser-Phe-Pro-EDANS as substrate preincubated for 30 mins followed by substrate addition measured every 1 min within 8 to 15 mins by FRET assay
Nc1nc2cc(-c3ccccc3)cc(-c3ccc(C(=O)O)cc3)c2c(=O)n1CC1CCCO1	IC50	'='	100000.0	nM	Inhibition of human cathepsin D using DABCYL-Glu-Arg-Nle-Phe-Leu-Ser-Phe-Pro-EDANS as substrate preincubated for 30 mins followed by substrate addition measured every 1 min within 8 to 15 mins by FRET assay
CN1C(=O)C(c2ccc(OC(F)(F)F)cc2)(c2cc(F)cc(-c3cncnc3)c2)N=C1N	IC50	'='	8550.0	nM	Inhibition of human cathepsin D by FRET based peptide cleavage assay
COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3cc(Cl)c(C)cc3F)ccc1O2	IC50	'='	13800.0	nM	Inhibition of cathepsin D
COc1ccc(C2(c3cccc(-c4cc(Cl)ccc4F)c3)COC(N)=N2)cc1	IC50	'='	10700.0	nM	Inhibition of cathepsin D
NC1=N[C@](c2ccc(OC(F)F)cc2)(c2cccc(-c3cccnc3F)c2)CO1	IC50	'='	7650.0	nM	Inhibition of cathepsin D
NC1=N[C@@](c2cc(NC(=O)CC(F)(F)F)ccc2F)(C(F)F)[C@H]2C[C@H]2O1	IC50	'='	190000.0	nM	Fluorescence Resonance Energy Transfer Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
CO[C@H](C)C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1	IC50	'='	376540.0	nM	Fluorescence Resonance Energy Transfer Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
NC1=N[C@@](CF)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2Cl)[C@@H]2C[C@@H]2O1	IC50	'='	918190.0	nM	Fluorescence Resonance Energy Transfer Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
CC(C)c1cccnc1C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1	IC50	'='	1255700.0	nM	Fluorescence Resonance Energy Transfer Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
COc1cc(Cl)cnc1C(=O)Nc1ccc(Cl)c([C@@]2(CF)N=C(N)O[C@@H]3C[C@@H]32)c1	IC50	'='	834640.0	nM	Fluorescence Resonance Energy Transfer Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
COc1cnc(C(=O)Nc2ccc(Cl)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)c(C)n1	IC50	'='	714940.0	nM	Fluorescence Resonance Energy Transfer Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
N#Cc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)c(F)c1	IC50	'='	1272600.0	nM	Fluorescence Resonance Energy Transfer Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
NC1=N[C@](CF)(c2cc(NC(=O)c3cc4ccccc4cn3)ccc2F)[C@H]2C[C@H]2O1	IC50	'='	430210.0	nM	Fluorescence Resonance Energy Transfer Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
Cc1cc(OC(F)F)cnc1C(=O)Nc1ccc(Cl)c(C2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1	IC50	'='	958310.0	nM	Fluorescence Resonance Energy Transfer Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(OC)n2)cc(N2CCCC2=O)c1	IC50	'='	26300.0	nM	Inhibition of cathepsin D
CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(Cl)c2)cc(N2CCCC2=O)c1	IC50	'='	5620.0	nM	Inhibition of cathepsin D
CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN[C@H]2CCc3ccccc32)cc(N2CCCC2=O)c1	IC50	'='	5250.0	nM	Inhibition of cathepsin D
CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNc2ccccc2)cc(N2CCCC2=O)c1	IC50	'='	4680.0	nM	Inhibition of cathepsin D
CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(C)(C)c2cccc(C(F)(F)F)c2)cc(N2CCCC2=O)c1	IC50	'='	930.0	nM	Inhibition of cathepsin D
CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(C)(C)COCC(C)C)cc(N2CCCC2=O)c1	IC50	'='	22325.0	nM	Inhibition of cathepsin D
CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN[C@H]2CCc3ccccc32)cc(N2CCCCS2(=O)=O)c1	IC50	'='	3090.0	nM	Inhibition of Cathepsin D expressed in CHO cells by FRET assay
CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1CSCCCCCCSC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N1	IC50	'='	25.0	nM	Inhibition of Cathepsin D
COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)N=C(N)O[C@H]4C[C@H]43)c2)c(C)n1	IC50	'='	821910.0	nM	Fluorescence Resonance Energy Transfer Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
Cc1c(C(=O)Nc2ccc(F)c([C@]3(C(F)F)N=C(N)O[C@H]4C[C@H]43)c2)nc2ccc(Cl)cn12	IC50	'='	1780300.0	nM	Fluorescence Resonance Energy Transfer Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
C#CCNC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc2c3c(cn(CC)c3c1)CCS(=O)(=O)N2C	IC50	'='	34590.0	nM	Inhibition of cathepsin-D
C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)CF	IC50	'>'	100000.0	nM	Inhibition of recombinant human cathepsin D (400 residues) expressed in CHO cells using 5-FAM/QXL 520 FRET peptide as substrate preincubated for 20 mins followed by substrate addition by fluorescence plate reader analysis
C[C@]1(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)N=C(N)O[C@H](C2(F)CC2)[C@@H]1F	IC50	'>'	100000.0	nM	Inhibition of Cathepsin D (unknown origin)
CC(C)(C)CCNC(=O)CCc1cc2cc(-c3ccccc3CCc3ccc(NC(=O)c4ccc(F)cc4)cn3)ccc2nc1N	IC50	'='	1900.0	nM	Inhibition of Cathepsin D (unknown origin) by fluorescence assay
CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNC)cc13)N(C)S(=O)(=O)CC2	IC50	'='	58880.0	nM	Inhibition of cathepsin D
CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNC4CCOCC4)cc13)N(C)S(=O)(=O)CC2	IC50	'='	6610.0	nM	Inhibition of cathepsin D
CCCC(CCC)S(=O)(=O)CCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1	IC50	'='	9669.0	nM	Inhibition of human recombinant cathepsin D
CN1C(=O)C2(CC(C)(C)Oc3ccc(Br)cc32)N=C1N	IC50	'='	97740.0	nM	Inhibition of human spleen cathepsin D using 5-FAM/QXL as peptide substrate after 1 hr by FRET assay
COc1ccc(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)cc1	IC50	'='	6340.0	nM	Inhibition of human spleen cathepsin D using 5-FAM/QXL as peptide substrate after 1 hr by FRET assay
Cc1coc([C@H]2C[C@H]3[C@@H](CF)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)n1	IC50	'='	19100.0	nM	Inhibition of CatD (unknown origin) assessed as fluorescence polarization by cell free assay
COc1ccccc1-c1ccc2c(c1)C1(CC(C)(C)O2)N=C(N)N(C)C1=O	IC50	'='	3462.0	nM	Inhibition of human spleen cathepsin D using 5-FAM/QXL as peptide substrate after 1 hr by FRET assay
CCCOCc1cccc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(C(C)C)c3)[C@H]2O)c1	IC50	'='	900.0	nM	Inhibition of human cathepsin D
CC(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3ccc(O)c(Br)c3)[C@@H]2O)c1	IC50	'='	1200.0	nM	Inhibition of human cathepsin D
NC1=N[C@@](CF)(c2cc(NC(=O)c3ccc(Cl)cn3)cnc2F)[C@@H]2C[C@@H]2O1	IC50	'>'	400000.0	nM	Fluorescence Resonance Energy Transfer Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
