"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"	"Action Type"	"Standard Text Value"	"Value"
"CHEMBL351111"	""	"None"	"427.55"	"0"	"4.71"	"18"	"CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)Nc1cc2ccccc2cn1"	"IC50"	"'='"	"4.8"	"nM"	"8.32"	""	""	"UO_0000065"	"19.46"	"0.37"	"3.61"	"8.54"	"0"	"CHEMBL656670"	"Concentration required to inhibit 50% of cysteine protease cathepsin K of human"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148287"	"1"	"Scientific Literature"	"J Med Chem"	"2004"	"None"	""	""	""	"4.8"
"CHEMBL8517"	""	"None"	"195.22"	"0"	"2.03"	"1"	"N#CN1Cc2cc3ccccc3nc2C1"	"IC50"	"'='"	"360.0"	"nM"	"6.44"	""	""	"UO_0000065"	"33.01"	"0.59"	"4.41"	"16.14"	"0"	"CHEMBL656683"	"Inhibitory activity tested against Human Cathepsin K receptor using gelatinase assay"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1134467"	"1"	"Scientific Literature"	"J Med Chem"	"2001"	"None"	""	""	""	"0.36"
"CHEMBL156764"	""	"None"	"380.49"	"0"	"2.89"	"24"	"CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)Nc1ccn(C)n1"	"IC50"	"'='"	"0.41"	"nM"	"9.39"	""	""	"UO_0000065"	"24.67"	"0.47"	"6.50"	"9.17"	"0"	"CHEMBL656670"	"Concentration required to inhibit 50% of cysteine protease cathepsin K of human"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148287"	"1"	"Scientific Literature"	"J Med Chem"	"2004"	"None"	""	""	""	"0.41"
"CHEMBL3649378"	""	"None"	"712.01"	"1"	"3.16"	"BDBM122487"	"CC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(I)cc2)CC1)C(=O)C(=O)NC1CC1"	"IC50"	"'='"	"30.1"	"nM"	"7.52"	""	"251213"	"UO_0000065"	"10.56"	"0.25"	"4.36"	"5.80"	"0"	"CHEMBL3707599"	"Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm."	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3638694"	"37"	"BindingDB Patent Bioactivity Data"	""	"2014"	"None"	""	""	""	"30.1"
"CHEMBL492617"	""	"None"	"286.38"	"0"	"2.44"	"1"	"CC(C)C(Nc1ccccc1)C(=O)N1CCCCN1C#N"	"IC50"	"'='"	"25.0"	"nM"	"7.60"	""	""	"UO_0000065"	"26.55"	"0.49"	"5.16"	"12.80"	"0"	"CHEMBL1012295"	"Inhibition of human recombinant cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1155048"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2008"	"None"	""	""	""	"25.0"
"CHEMBL101160"	""	"None"	"453.03"	"1"	"5.62"	"5"	"CC[C@H](C)[C@@H](/C=C/c1ccccc1)NC(=O)[C@@H]1CCCCN1CC(=O)c1ccc(Cl)cc1"	"IC50"	"'='"	"280.0"	"nM"	"6.55"	""	""	"UO_0000065"	"14.46"	"0.28"	"0.93"	"13.26"	"0"	"CHEMBL663331"	"Inhibitory activity against cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1134744"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2001"	"None"	""	""	""	"0.28"
"CHEMBL488859"	""	"None"	"437.55"	"0"	"2.65"	"3"	"CCCN1C(=O)NC2(CCN(Cc3cc4cnc(C#N)nc4n3CC(C)(C)C)CC2)C1=O"	"IC50"	"'<'"	"1.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL977358"	"Inhibition of human recombinant cathepsin K by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1140037"	"1"	"Scientific Literature"	"J Med Chem"	"2008"	"None"	""	""	""	"1.0"
"CHEMBL390474"	""	"None"	"247.29"	"0"	"2.28"	"12"	"Cc1cccc(O[C@H]2CCN3C[C@H]2OC3=O)c1C"	"IC50"	"'='"	"197.0"	"nM"	"6.71"	""	""	"UO_0000065"	"27.12"	"0.51"	"4.43"	"17.30"	"0"	"CHEMBL907576"	"Inhibition of human recombinant cathepsin X"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1144593"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""	""	"0.197"
"CHEMBL165345"	""	"None"	"376.50"	"0"	"3.86"	"5k"	"CCCC[C@H](NC(=O)OC(C)(C)C)C(=O)C(=O)N(C)[C@H](C)c1ccccc1"	"IC50"	"'>'"	"100000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL656680"	"Inhibitory activity against human cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1147433"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2004"	"None"	""	""	""	"100.0"
"CHEMBL1078872"	""	"None"	"332.36"	"0"	"2.34"	"9"	"CCCn1c(=O)c(C#N)nn(-c2cccc(-c3ccccc3)c2)c1=O"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1101470"	"Inhibition of human recombinant cathepsin K by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1155375"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""	""	"10000.0"
"CHEMBL159569"	""	"None"	"258.32"	"0"	"1.12"	"8"	"CCCC[C@H](NC(=O)OC(C)(C)C)C(=O)C(N)=O"	"IC50"	"'='"	"5888.44"	"nM"	"5.23"	""	""	"UO_0000065"	"20.25"	"0.40"	"4.11"	"5.31"	"0"	"CHEMBL1115812"	"Inhibition of human cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1154815"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2010"	"None"	""	""	""	"5.23"
"CHEMBL164535"	""	"None"	"334.42"	"0"	"3.28"	"11"	"CCCC[C@H](NC(=O)OC(C)(C)C)C(=O)C(=O)Nc1ccccc1"	"IC50"	"'='"	"6309.57"	"nM"	"5.20"	""	""	"UO_0000065"	"15.55"	"0.30"	"1.92"	"6.15"	"0"	"CHEMBL1115812"	"Inhibition of human cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1154815"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2010"	"None"	""	""	""	"5.2"
"CHEMBL349045"	""	"None"	"480.65"	"1"	"5.77"	"45"	"CCCC[C@H](NC(=O)O[C@H](CCc1ccccc1)C(C)(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1"	"IC50"	"'='"	"1.096"	"nM"	"8.96"	""	""	"UO_0000065"	"18.64"	"0.35"	"3.19"	"10.60"	"1"	"CHEMBL1115812"	"Inhibition of human cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1154815"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2010"	"None"	""	""	""	"8.96"
"CHEMBL188929"	""	"None"	"573.62"	"2"	"5.87"	"6p"	"CCCC[C@H](NC(=O)O[C@H](Cn1ccc(-c2ccc(C(F)(F)F)cc2)n1)C(C)(C)C)C(=O)C(=O)Nc1ccccn1"	"IC50"	"'='"	"8100.0"	"nM"	"5.09"	""	""	"UO_0000065"	"8.88"	"0.17"	"-0.78"	"4.42"	"0"	"CHEMBL829135"	"Inhibition of 10 lM Cbz-Phe-Arg-AMC binding to human cathepsin K in fluorescence assay with 100 mM NaOAc"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1142749"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2005"	"None"	""	""	""	"8.1"
"CHEMBL326342"	""	"None"	"441.51"	"0"	"0.94"	"6"	"O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H]1C(=O)N2CC[S+]([O-])[C@@H]12)OCc1ccccc1"	"IC50"	"'='"	"35.0"	"nM"	"7.46"	""	""	"UO_0000065"	"16.89"	"0.33"	"6.52"	"6.73"	"0"	"CHEMBL875703"	"Inhibition of Cbz-Phe-Arg-AMC binding to Cathepsin K cysteine protease"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1134986"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2002"	"None"	""	""	""	"0.035"
"CHEMBL1669441"	""	"None"	"530.57"	"1"	"4.58"	"7"	"CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(C3(C(N)=O)CC3)cc2F)cc1)C(F)F)C(=O)NC1(C#N)CC1"	"IC50"	"'='"	"0.3"	"nM"	"9.52"	""	""	"UO_0000065"	"17.95"	"0.34"	"4.94"	"8.82"	"0"	"CHEMBL1671568"	"Inhibition of humanized rabbit cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1667813"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2011"	"None"	""	""	""	"0.3"
"CHEMBL1209145"	""	"None"	"472.52"	"0"	"3.93"	"3"	"CCN1CCN(CCCOc2ccc(-c3cc4c(ncn4C)c(C#N)n3)cc2C(F)(F)F)CC1"	"IC50"	"'='"	"331.0"	"nM"	"6.48"	""	""	"UO_0000065"	"13.71"	"0.26"	"2.55"	"9.23"	"1"	"CHEMBL1670798"	"Inhibition of human cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1667802"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2011"	"None"	""	""	""	"331.0"
"CHEMBL1669277"	""	"None"	"538.57"	"2"	"5.81"	"5c"	"Cc1noc(C)c1CN1CCC(CCOc2ccc(-c3cc4c(ncn4C)c(C#N)n3)cc2C(F)(F)F)CC1"	"IC50"	"'='"	"288.0"	"nM"	"6.54"	""	""	"UO_0000065"	"12.14"	"0.23"	"0.73"	"7.03"	"0"	"CHEMBL1670798"	"Inhibition of human cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1667802"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2011"	"None"	""	""	""	"288.0"
"CHEMBL188603"	""	"None"	"567.69"	"1"	"3.59"	"25"	"CCCC[C@H](NC(=O)OCC1(COc2ccnc(N3CCOCC3)n2)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1"	"IC50"	"'='"	"54.0"	"nM"	"7.27"	""	""	"UO_0000065"	"12.80"	"0.24"	"3.68"	"5.51"	"0"	"CHEMBL826968"	"Inhibitory potency against human Cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1138698"	"1"	"Scientific Literature"	"J Med Chem"	"2004"	"None"	""	""	""	"54.0"
"CHEMBL370318"	""	"None"	"310.41"	"0"	"3.56"	"4a"	"N#Cc1nc(NC2CCCCC2)c2ncn(C3CCCC3)c2n1"	"IC50"	"'<'"	"3.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL828745"	"Inhibitory concentration against recombinant human cathepsin K by using Z-Phe-Arg-AMC as synthetic substrate"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1137820"	"1"	"Scientific Literature"	"J Med Chem"	"2004"	"None"	""	""	""	"3.0"
"CHEMBL3899928"	""	"None"	"325.38"	"0"	"0.30"	"9c"	"N#Cc1nc(NC[C@H](O)c2ccccc2)nc(N2CCNCC2)n1"	"IC50"	"'='"	"68.0"	"nM"	"7.17"	""	""	"UO_0000065"	"22.03"	"0.41"	"6.87"	"6.52"	"0"	"CHEMBL3862384"	"Inhibition of human cathepsin K expressed in Pichia pastoris using Z-Phe-Arg-AMC as substrate after 30 mins by spectromicrofluorimetric method"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3861957"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2016"	"None"	""	""	""	"68.0"
"CHEMBL187636"	""	"None"	"642.80"	"2"	"5.08"	"24"	"CCCC[C@H](NC(=O)OCC1(COc2ccnc(N3CCN(c4ccccc4)CC3)n2)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1"	"IC50"	"'='"	"31.0"	"nM"	"7.51"	""	""	"UO_0000065"	"11.68"	"0.22"	"2.43"	"5.96"	"0"	"CHEMBL826968"	"Inhibitory potency against human Cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1138698"	"1"	"Scientific Literature"	"J Med Chem"	"2004"	"None"	""	""	""	"31.0"
"CHEMBL232518"	""	"None"	"547.60"	"1"	"3.54"	"3e"	"CCCC[C@H](NC(=O)O[C@H](Cn1ccc(C(F)(F)F)n1)C(C)(C)C)C(=O)CNS(=O)(=O)c1ccccn1"	"IC50"	"'='"	"32.0"	"nM"	"7.50"	""	""	"UO_0000065"	"13.69"	"0.28"	"3.95"	"5.67"	"0"	"CHEMBL891430"	"Inhibition of human recombinant cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1146330"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""	""	"32.0"
"CHEMBL234368"	""	"None"	"567.59"	"1"	"3.65"	"3a"	"CC(C)(C)[C@@H](Cn1ccc(-c2ccc(C(F)(F)F)cc2)n1)OC(=O)NCC(=O)CNS(=O)(=O)c1ccccn1"	"IC50"	"'='"	"65.0"	"nM"	"7.19"	""	""	"UO_0000065"	"12.66"	"0.25"	"3.54"	"5.43"	"0"	"CHEMBL891430"	"Inhibition of human recombinant cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1146330"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""	""	"65.0"
"CHEMBL1210765"	""	"None"	"322.29"	"0"	"3.40"	"21"	"N#Cc1cc(-c2ccc(OCCCO)c(C(F)(F)F)c2)ccn1"	"IC50"	""	""	""	""	""	"Not Active"	""	""	""	""	""	"0"	"CHEMBL1212308"	"Inhibition of human cathepsin K by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1208705"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""	""	""
"CHEMBL1079101"	""	"None"	"325.72"	"0"	"4.64"	"9"	"CCCc1cc(-c2cccc(C(F)(F)F)c2Cl)nc(C#N)n1"	"IC50"	"'='"	"1000.0"	"nM"	"6.00"	""	""	"UO_0000065"	"18.42"	"0.37"	"1.36"	"12.10"	"0"	"CHEMBL1101888"	"Inhibition of human recombinant cathepsin K by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1155369"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""	""	"1000.0"
"CHEMBL1084679"	""	"None"	"287.37"	"0"	"0.90"	"1"	"N#Cc1nc(NC2CCCCC2)nc(N2CCNCC2)n1"	"IC50"	"'='"	"1.0"	"nM"	"9.00"	""	""	"UO_0000065"	"31.32"	"0.59"	"8.10"	"10.03"	"0"	"CHEMBL1101888"	"Inhibition of human recombinant cathepsin K by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1155369"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""	""	"1.0"
"CHEMBL361975"	""	"None"	"366.53"	"0"	"4.97"	"11"	"CCCC[C@H](NC(=O)O[C@@H](C)CC1CCCCC1)C(=O)c1nccs1"	"IC50"	"'='"	"3100.0"	"nM"	"5.51"	""	""	"UO_0000065"	"15.03"	"0.30"	"0.54"	"8.07"	"0"	"CHEMBL827830"	"Inhibition of 10 uM Cbz-Phe-Arg-AMC binding to human cathepsin K by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1139588"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2005"	"None"	""	""	""	"3100.0"
"CHEMBL1288531"	""	"None"	"605.64"	"2"	"5.35"	"25"	"CC(C)[C@H](N[C@@H](c1ccc(-c2ccc(C3(C(N)=O)CC3)cc2)cc1)C(F)(F)F)C(=O)N[C@H](C#N)Cc1ccc(C#N)cc1F"	"IC50"	"'='"	"3.0"	"nM"	"8.52"	""	""	"UO_0000065"	"14.07"	"0.26"	"3.17"	"6.47"	"0"	"CHEMBL1290881"	"Inhibition of human Cat K expressed in Ramos cells"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"Ramos"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1287737"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"CHEMBL3307664"	""	""	""	"3.0"
"CHEMBL448605"	""	"None"	"728.79"	"1"	"3.63"	"12"	"CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1CCCN(S(=O)(=O)c2cccc[n+]2[O-])CC1=O"	"IC50"	"'='"	"2.6"	"nM"	"8.59"	""	""	"UO_0000065"	"11.78"	"0.24"	"4.96"	"5.48"	"0"	"CHEMBL992195"	"Inhibition of humanized rabbit cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1143315"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2009"	"None"	""	""	""	"2.6"
"CHEMBL443209"	""	"None"	"649.73"	"1"	"3.57"	"14"	"CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1CCCN(S(C)(=O)=O)CC1=O"	"IC50"	"'='"	"16.0"	"nM"	"7.80"	""	""	"UO_0000065"	"12.00"	"0.25"	"4.23"	"6.01"	"0"	"CHEMBL992195"	"Inhibition of humanized rabbit cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1143315"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2009"	"None"	""	""	""	"16.0"
"CHEMBL249698"	""	"None"	"436.30"	"0"	"3.55"	"3"	"CSC[C@H](N[C@@H](c1ccc(Br)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1"	"IC50"	"'='"	"5.0"	"nM"	"8.30"	""	""	"UO_0000065"	"19.03"	"0.45"	"4.75"	"12.79"	"0"	"CHEMBL923076"	"Inhibition of human cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1140679"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""	""	"5.0"
"CHEMBL399842"	""	"None"	"465.50"	"0"	"4.24"	"5s"	"CC(C)(C)Cn1c(Cc2ccc(NS(=O)(=O)CC(F)(F)F)cc2)cc2cnc(C#N)nc21"	"IC50"	"'='"	"1.1"	"nM"	"8.96"	""	""	"UO_0000065"	"19.25"	"0.38"	"4.72"	"8.90"	"0"	"CHEMBL924502"	"Inhibition of cathepsin K by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1140545"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""	""	"1.1"
"CHEMBL437501"	""	"None"	"481.54"	"0"	"4.00"	"L-873724"	"CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NCC#N"	"IC50"	"'='"	"0.2"	"nM"	"9.70"	""	""	"UO_0000065"	"20.14"	"0.40"	"5.70"	"9.79"	"1"	"CHEMBL923076"	"Inhibition of human cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1140679"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""	""	"0.2"
"CHEMBL250119"	""	"None"	"391.39"	"0"	"1.94"	"7"	"C[S+]([O-])C[C@H](N[C@@H](c1ccc(F)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1"	"IC50"	"'='"	"1117.0"	"nM"	"5.95"	""	""	"UO_0000065"	"15.21"	"0.31"	"4.01"	"6.77"	"0"	"CHEMBL923076"	"Inhibition of human cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1140679"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""	""	"1117.0"
"CHEMBL552001"	""	"None"	"392.85"	"0"	"2.87"	"16"	"N#CCNC(=O)[C@H](Cc1cccc(Cl)c1)NC(=O)c1ccnc2ccccc12"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1058864"	"Inhibition of cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1152364"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2009"	"None"	""	""	""	"5.0"
