Smiles	Standard Type	Standard Relation	Standard Value	Standard Units	Assay Description
CCc1ccc(C(=O)N[C@@H](CC(C)C)C(=O)NCCNc2ccc(OCc3ccccc3)cc2)cc1	IC50	'='	4900.0	nM	Inhibitory activity against recombinant human cathepsin S activity
CCCC[C@H](NC(=O)O[C@H](Cn1ccc(-c2ccc(C(F)(F)F)cc2)n1)C(C)(C)C)C(=O)C(=O)NCc1ccno1	IC50	'='	19000.0	nM	Inhibition of 10 lM Cbz-Val-Val-Arg-AMC binding to human cathepsin S in fluorescence assay with 100 mM NaOAc
Cc1[nH]c2ccc(Cl)cc2c1C1CCN(CC(O)Cn2nc(-c3ccc(C(F)(F)F)cc3)c3c2CCN(S(C)(=O)=O)C3)CC1	IC50	'='	37.0	nM	Inhibition of human cathepsin S
CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)cc3)nn2CC(O)CN2CCC(c3c[nH]c4cc[n+]([O-])cc34)CC2)C1	IC50	'='	240.0	nM	Inhibition of cathepsin S in human JY cells by invariant chain degradation assay
CNC(=O)c1c(NCC2CCC3(CC2)OCCO3)nc(C#N)nc1OCC1CCN(C)CC1	IC50	'='	31.0	nM	Inhibition of human recombinant cathepsin S by fluorometric assay
CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCC(c5ccccc5)CC4)c3)nn2CCCN2CCC(N3CCCC3=O)CC2)C1	IC50	'='	950.0	nM	Inhibition of cathepsin S in human JY cells assessed as inhibition of invariant chain degradation
CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCC(O)CC4)c3)nn2CC(O)CN2CCCCC2)C1	IC50	'='	565.0	nM	Inhibition of human cathepsin S by ADAM-28 substrate-based fluorescence assay
O=C(c1cccs1)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCC(F)CC4)c3)nn2C[C@@H](O)CN2CCCCC2)C1	IC50	'='	355.0	nM	Inhibition of human cathepsin S by ADAM-28 substrate-based fluorescence assay
CC(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCC(F)CC4)c3)nn2C[C@@H](O)CN2CCCCC2)C1	IC50	'='	385.0	nM	Inhibition of human cathepsin S by ADAM-28 substrate-based fluorescence assay
O=C(CO)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCC(F)CC4)c3)nn2C[C@@H](O)CN2CCCCC2)C1	IC50	'='	235.0	nM	Inhibition of human cathepsin S by ADAM-28 substrate-based fluorescence assay
CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCOCC4)c3)nn2CC(O)CN2CCCCC2)C1	IC50	'='	2517.0	nM	Inhibition of cathepsin S in human JY cells assessed as accumulation of invariant chain p10 fragment after 24 hrs by Western blot analysis
CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCCC4)c3)nn2CC(O)CN2CCCCC2)C1	IC50	'='	458.0	nM	Inhibition of cathepsin S in human JY cells assessed as accumulation of invariant chain p10 fragment after 24 hrs by Western blot analysis
N#CC1(NC(=O)[C@@H](CC(=O)N2CCOCC2)CC2CCCCC2)CC1	IC50	'='	135.0	nM	Inhibition of human cathepsin S
N#C[C@H](COCc1ccc(Cl)cc1)NC(=O)[C@@H](CC(=O)N1CCOCC1)CC1CCCCC1	IC50	'='	62.0	nM	Inhibition of human cathepsin S
COc1ccc(S(=O)(=O)N2CCN(CC#Cc3cnc(C#N)nc3NCC(C)(C)C)CC2)cc1	IC50	'>'	1000.0	nM	Inhibition of human recombinant cathepsin S by fluorescence assay
CC(C)(C)CN(Cc1ccc(Cn2cncn2)cc1)c1ccnc(C#N)n1	IC50	'>'	1000.0	nM	Inhibition of human recombinant cathepsin S by fluorescence assay
NC(=O)C(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCC(F)CC4)c3)nn2C[C@@H](O)CN2CCCCC2)C1	IC50	'='	190.0	nM	Inhibition of cathepsin S in human JY cells assessed as invariant chain-li degradation
NC(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(Cl)c(C(=O)NCC5CCCNC5)c4)c3)nn2CCCN2CCSCC2)C1	IC50	'='	30.0	nM	Inhibition of human cathepsin S
C[C@@H]1COCCN1CCCn1nc(-c2ccc(Cl)c(C#Cc3ccc(CNCc4ccc(Cl)cc4)cc3)c2)c2c1CCN(C(N)=O)C2	IC50	'='	110.0	nM	Inhibition of human cathepsin S
CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(CNCCc5ccccc5)cc4)c3)nn2CCCN2CCOCC2)C1	IC50	'='	580.0	nM	Inhibition of human recombinant cathepsin S expressed in baculovirus by FRET assay
CCNc1nc(C#N)nc2c1ncn2-c1cc(F)cc(F)c1	IC50	'='	104.71	nM	Inhibition of human Cathepsin S
CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(Cl)c(Cl)c4)c3)nn2CCCN2CCOCC2)C1	IC50	'='	320.0	nM	Inhibition of human recombinant cathepsin S expressed in baculovirus by FRET assay
N#C[C@H](COCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)c1ccncc1	IC50	'='	6.0	nM	Inhibitory concentration against human recombinant Cathepsin S expressed in baculovirus
Cc1ccccc1COC[C@@H](C#N)NC(=O)[C@H](CC(C)C)NC(=O)N1CCOCC1	IC50	'='	19.0	nM	Inhibitory concentration against human recombinant Cathepsin S expressed in baculovirus
NC(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(Cl)c(C(=O)NCC5CCCNC5)c4)c3)nn2CCCN2CCSCC2)C1	IC50	'='	510.0	nM	Inhibition of cathepsin S in human JY cells assessed as invariant chain-li degradation
NC(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(C(=O)NCc5ccc(Cl)cc5)cc4)c3)nn2CCCN2CCSCC2)C1	IC50	'>'	10000.0	nM	Inhibition of cathepsin S in human JY cells assessed as invariant chain-li degradation
NC(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(CNCc5ccc(Cl)cc5)cc4)c3)nn2CCCN2CCOCC2)C1	IC50	'='	90.0	nM	Inhibition of human cathepsin S
CN1CCC(Oc2ccc(CCNC(=O)c3cnc(C#N)nc3NCC(C)(C)C)cc2)CC1	IC50	'='	10.0	nM	Inhibition of human recombinant cathepsin S
COc1ccc2c(c1)C1(CCNCC1)C(=O)N2Cc1cc2cnc(C#N)nc2n1CC(C)(C)C	IC50	'>'	1000.0	nM	Inhibition of human recombinant cathepsin S by fluorescence assay
N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2(N3CCCC3)CC2)CC1	IC50	'='	1.2	nM	Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.  Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.  Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.  Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).  Z=Benzyloxycarbonyl.  AMC=7-Amino-4-Methyl-Coumarin.  DTT=dithiothreitol.  Final volume: 100 μL.  Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.
CS(=O)(=O)N1CCc2c(c(-c3ccc(Br)cc3)nn2CC(O)CN2CCC(c3c[nH]c4ncccc34)CC2)C1	IC50	'='	195.0	nM	Inhibition of human cathepsin S
CC(C)(C)[C@H](NC(=O)Cc1cc(Cl)cc(Cl)c1)C(=O)NCC(=O)NC/C=C/S(C)(=O)=O	IC50	'>'	100000.0	nM	Inhibition of human recombinant Cathepsin S using fluorogenic peptide substrate
COc1ccc(C(=O)NCC(=O)NCC#N)cc1C(=O)C(C)(C)c1cc(Cl)cc(Cl)c1	IC50	'>'	100000.0	nM	Inhibition of human recombinant Cathepsin S using fluorogenic peptide substrate
NC(=O)C(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(CNCc5ccc(Cl)cc5)cc4)c3)nn2CCCN2CCSCC2)C1	IC50	'='	30.0	nM	Inhibition of human cathepsin S
CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCC(=O)N4CCOCC4)c3)nn2CCCN2CCC(N3CCCC3=O)CC2)C1	IC50	'='	20.0	nM	Inhibition of human recombinant cathepsin S expressed in baculovirus expression sytem after 15 mins by FRET assay
CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCC(=O)N4CCOCC4)c3)nn2CCCN2CCC(N3CCCC3=O)CC2)C1	IC50	'='	450.0	nM	Inhibition of cathepsin S in human JY cells assessed as accumulation of invariant chain p10li after 24 hrs by Western blot analysis
O=C(CSc1cc(-c2nn(CC(O)CN3CCC(c4ccccn4)CC3)c3c2CN(C(=O)CO)CC3)ccc1C(F)(F)F)N1CCOCC1	IC50	'='	160.0	nM	Inhibition of cathepsin S in human JY cells assessed as accumulation of invariant chain p10li after 24 hrs by Western blot analysis
COc1ccc(Nc2nc(C#N)nc(NC3CCCCC3)n2)cc1	IC50	'='	136.0	nM	Inhibition of human cathepsin S using Z-LR-AMC as substrate after 30 mins by spectromicrofluorimetric method
CC(=O)N1CCN(C2(C(=O)N3C[C@H](S(=O)(=O)c4ccccc4Cl)C[C@H]3C(=O)NC3(C#N)CC3)CC2)CC1	IC50	'='	2.2	nM	Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.  Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.  Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.  Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).  Z=Benzyloxycarbonyl.  AMC=7-Amino-4-Methyl-Coumarin.  DTT=dithiothreitol.  Final volume: 100 μL.  Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.
N#Cc1ncc(C(=O)NCCc2ccccc2)c(NC2CCCCC2)n1	IC50	'='	130.0	nM	Inhibition of human recombinant cathepsin S by fluorometric assay
Cn1ccc2c(C#N)nc(-c3ccc(OCCN4CCCC4=O)c(C(F)(F)F)c3)cc21	IC50	'='	661.0	nM	Inhibition of human cathepsin S by fluorescence assay
Cn1cnc2c(C#N)nc(-c3ccc(OCC4CCNCC4)c(C(F)(F)F)c3)cc21	IC50	'='	14.1	nM	Inhibition of human cathepsin S by fluorescence assay
N#Cc1nc(-c2ccc(OCc3ccccc3)c(C(F)(F)F)c2)cc2[nH]cnc12	IC50	'='	676.0	nM	Inhibition of human cathepsin S by fluorescence assay
COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)c2cccc(OC)c2)cc1	IC50	'='	470.0	nM	Inhibitory activity against recombinant human cathepsin S activity
Cc1ccccc1COC[C@@H](C#N)NC(=O)[C@H](CC(C)(C)C)NC(=O)N1CCOCC1	IC50	'='	12.0	nM	Inhibitory concentration against human recombinant Cathepsin S expressed in baculovirus
N#Cc1nc(NC[C@H](O)c2ccccc2)nc(NC2CCCCC2)n1	IC50	'='	23.0	nM	Inhibition of human cathepsin S using Z-LR-AMC as substrate after 30 mins by spectromicrofluorimetric method
CS(=O)(=O)N1CCC(N2CCC2C(=O)N2C[C@H](S(=O)(=O)c3ccccc3Cl)C[C@H]2C(=O)NC2(C#N)CC2)CC1	IC50	'='	2.7	nM	Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.  Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.  Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.  Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).  Z=Benzyloxycarbonyl.  AMC=7-Amino-4-Methyl-Coumarin.  DTT=dithiothreitol.  Final volume: 100 μL.  Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.
CS(=O)(=O)N1CCN(C2(C(=O)N3C[C@H](S(=O)(=O)c4ccccc4Cl)C[C@H]3C(=O)NC3(C#N)CC3)CC2)CC1	IC50	'='	2.5	nM	Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.  Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.  Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.  Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).  Z=Benzyloxycarbonyl.  AMC=7-Amino-4-Methyl-Coumarin.  DTT=dithiothreitol.  Final volume: 100 μL.  Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.
CC1CCCCN1C1(C(=O)N2C[C@H](S(=O)(=O)c3ccccc3Cl)C[C@H]2C(=O)NC2(C#N)CC2)CC1	IC50	'='	0.9	nM	Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.  Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.  Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.  Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).  Z=Benzyloxycarbonyl.  AMC=7-Amino-4-Methyl-Coumarin.  DTT=dithiothreitol.  Final volume: 100 μL.  Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.
N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccc(OCC(F)(F)F)cc3Cl)CN2C(=O)C2(c3ccc(Br)cn3)CN(CC(F)F)C2)CC1	IC50	'='	0.779	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin.DTT=dithiothreitol.Final volume: 100 μL.Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.
CC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccc(Cl)cc2C)CN1C(=O)OC(C)(C)C)C(=O)C(=O)NC1CC1	IC50	'='	1.122	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm.
CC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)C(=O)NCCc1cccc2ccccc12	IC50	'='	2.758	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm.
CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(N3CCN(CC(C)(C)N)CC3)cc2)c1	IC50	'='	1427.0	nM	In vitro inhibitory activity against human cathepsin S, using 2 uM of Z -Leu-Arg-AMC as substrate
CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C#N)Cc1ccc(OC(C)(C)C)cc1	IC50	'>'	10000.0	nM	Inhibition of recombinant human cathepsin S
CN1CCN(c2ccc(CCNC(=O)c3cnc(C#N)nc3NCC(C)(C)C)cc2)CC1	IC50	'='	3.1	nM	Inhibition of human recombinant cathepsin S
C[C@H](Oc1ccc(S(=O)(=O)[C@@H]2C[C@@H](C(=O)NC3(C#N)CC3)N(C(=O)C3(c4ncc(Br)cc4F)CN(C)C3)C2)c(Cl)c1)C(F)(F)F	IC50	'='	2.134	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin.DTT=dithiothreitol.Final volume: 100 μL.Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.
CC(C)C[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)C(=O)NC1CC1	IC50	'='	1.265	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm.
CC(=O)N1CCCN(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCCCC3)cc2)CC1	IC50	'='	11.0	nM	Inhibition of human recombinant cathepsin S by fluorescence assay
CN1CCC[C@H]1C(=O)N1CCC(CCOc2ccc(-c3nc(C#N)nc4c3ccn4CC3CCCO3)cc2C(F)(F)F)CC1	IC50	'='	3.4	nM	Inhibition Assay: 5 μL of a human cathepsin S enzyme (R&D1183-CY-010) was added to a 96-well plate so as to be 20 ng/well. Next, 10-fold dilution of the test compound (a 10 mM DMSO solution) was serially performed with a buffer solution for assay (a solution of 50 mM sodium methoxide, 250 mM sodium chloride and 5 mM dithiothreitol (DTT), adjusted to pH=4.5 with 1 N hydrochloric acid) six times such that the final concentration becomes 0.1 nM to 10 μM then, 20 μL of each of the solutions was added to the wells (the final DMSO concentration was 0.1%), and 25 μL of synthetic substrate VVR-AMC (3211-V manufactured by PEPTIDE INSTITUTE, INC.) was added thereto such that the final concentration becomes 40 μM, thereby starting a enzyme reaction. A fluorescence intensity (an excitation wavelength: 380 nm and a fluorescent wavelength: 460 nm) was measured at 37° C. for 10 minutes immediately after the start of the reaction using a fluorescence spectrophotometer (SPECTRA MAX GEMINI, manu
CCN1CCC(CCOc2ncc(-c3nc(C#N)nc4c3ncn4C)cc2C(F)(F)F)CC1	IC50	'='	1.0	nM	Inhibition Assay: 5 μL of a human cathepsin S enzyme (R&D1183-CY-010) was added to a 96-well plate so as to be 20 ng/well. Next, 10-fold dilution of the test compound (a 10 mM DMSO solution) was serially performed with a buffer solution for assay (a solution of 50 mM sodium methoxide, 250 mM sodium chloride and 5 mM dithiothreitol (DTT), adjusted to pH=4.5 with 1 N hydrochloric acid) six times such that the final concentration becomes 0.1 nM to 10 μM then, 20 μL of each of the solutions was added to the wells (the final DMSO concentration was 0.1%), and 25 μL of synthetic substrate VVR-AMC (3211-V manufactured by PEPTIDE INSTITUTE, INC.) was added thereto such that the final concentration becomes 40 μM, thereby starting a enzyme reaction. A fluorescence intensity (an excitation wavelength: 380 nm and a fluorescent wavelength: 460 nm) was measured at 37° C. for 10 minutes immediately after the start of the reaction using a fluorescence spectrophotometer (SPECTRA MAX GEMINI, manu
CCCCNC(=O)C(=O)[C@H](CCC)NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1	IC50	'='	0.734	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm.
C[C@H](Oc1ccc(S(=O)(=O)[C@@H]2C[C@@H](C(=O)NC3(C#N)CC3)N(C(=O)C3(c4ncc(Br)cc4F)CN(C=O)C3)C2)c(Cl)c1)C(F)(F)F	IC50	'='	0.9	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin.DTT=dithiothreitol.Final volume: 100 μL.Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.
N#C[C@@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)N1CCOCC1)c1ccccc1	IC50	'='	9.0	nM	Inhibitory concentration against human recombinant Cathepsin S expressed in baculovirus
N#Cc1ncc(C(=O)NCCc2ccccc2)c(NCC2CCCCC2)n1	IC50	'='	22.0	nM	Inhibition of human recombinant cathepsin S by fluorometric assay
O=C1O[C@H]2CN1CC[C@@H]2Br	IC50	'='	4553.0	nM	Inhibition of human recombinant cathepsin S
O=C1O[C@@H]2CN1CC[C@@H]2Oc1ccccc1	IC50	'='	17.0	nM	Inhibition of human recombinant cathepsin S
CCCCC#Cc1cc(-c2nn(CCCN3CCOCC3)c3c2CN(S(C)(=O)=O)CC3)ccc1Cl	IC50	'='	11000.0	nM	Inhibition of human recombinant cathepsin S expressed in baculovirus by FRET assay
CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccsc4)c3)nn2CCCN2CCOCC2)C1	IC50	'='	1500.0	nM	Inhibition of human recombinant cathepsin S expressed in baculovirus by FRET assay
CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4cccc(Cl)c4)c3)nn2CCCN2CCOCC2)C1	IC50	'='	700.0	nM	Inhibition of human recombinant cathepsin S expressed in baculovirus by FRET assay
N#Cc1nc(NCCc2ccccc2)nc(NC2CCCCC2)n1	IC50	'='	23.0	nM	Inhibition of human cathepsin S using Z-LR-AMC as substrate after 30 mins by spectromicrofluorimetric method
N#Cc1nc(Nc2cccc([N+](=O)[O-])c2)nc(N2CCNCC2)n1	IC50	'='	17.0	nM	Inhibition of human cathepsin S using Z-LR-AMC as substrate after 30 mins by spectromicrofluorimetric method
CCOC(=O)N1CCC(N2CCC2C(=O)N2C[C@H](Sc3ccc(F)cc3Cl)C[C@H]2C(=O)NC2(C#N)CC2)CC1	IC50	'='	6.7	nM	Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.  Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.  Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.  Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).  Z=Benzyloxycarbonyl.  AMC=7-Amino-4-Methyl-Coumarin.  DTT=dithiothreitol.  Final volume: 100 μL.  Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.
CC(=O)N1CCN(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCC(F)(F)CC3)cc2)CC1	IC50	'='	10.0	nM	Inhibition of human recombinant cathepsin S by fluorescence assay
CCCC(NC(=O)C1N(C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c2cnccn2)C2CCCCC2)C(C)(C)C)CC12CCCCC2)C(=O)C(=O)NC1CC1	IC50	'>'	100000.0	nM	Inhibition of human cathepsin S
